month,bunker_type,bunker_sales
2019-01,Marine Diesel Oil,0
2019-01,Marine Fuel Oil 180 cst,26.969
2019-01,Marine Fuel Oil 380 cst,2971.295
2019-01,Marine Fuel Oil 500 cst +,795.545
2019-01,Low-Sulfur Marine Gas Oil,230
2019-01,Low-Sulfur Fuel Oil 100 cst,0
2019-01,Low-Sulfur Fuel Oil 180 cst,29
2019-01,Low-Sulfur Fuel Oil 380 cst,4
2019-01,Low-Sulfur Fuel Oil 500 cst,0
2019-01,Ultra Low-Sulfur Fuel Oil,0
2019-01,Others,64.276
2019-02,Marine Gas Oil,69.889
2019-02,Marine Diesel Oil,0.76
2019-02,Marine Fuel Oil 180 cst,28.158
2019-02,Marine Fuel Oil 380 cst,2707.031
2019-02,Marine Fuel Oil 500 cst +,663.471
2019-02,Low-Sulfur Marine Gas Oil,217
2019-02,Low-Sulfur Fuel Oil 100 cst,0
2019-02,Low-Sulfur Fuel Oil 180 cst,30
2019-02,Low-Sulfur Fuel Oil 380 cst,12
2019-02,Low-Sulfur Fuel Oil 500 cst,0
2019-02,Ultra Low-Sulfur Fuel Oil,0
2019-02,Others,51.3
2019-03,Marine Gas Oil,68.865
2019-03,Marine Diesel Oil,0
2019-03,Marine Fuel Oil 180 cst,24.376
2019-03,Marine Fuel Oil 380 cst,2953.003
2019-03,Marine Fuel Oil 500 cst +,737.48
2019-03,Low-Sulfur Marine Gas Oil,209
2019-03,Low-Sulfur Fuel Oil 100 cst,0
2019-03,Low-Sulfur Fuel Oil 180 cst,39
2019-03,Low-Sulfur Fuel Oil 380 cst,21
2019-03,Low-Sulfur Fuel Oil 500 cst,0
2019-03,Ultra Low-Sulfur Fuel Oil,0
2019-03,Others,38.07
2019-04,Marine Gas Oil,71.054
2019-04,Marine Diesel Oil,0
2019-04,Marine Fuel Oil 180 cst,24.022
2019-04,Marine Fuel Oil 380 cst,2609.911
2019-04,Marine Fuel Oil 500 cst +,691.927
2019-04,Low-Sulfur Marine Gas Oil,197
2019-04,Low-Sulfur Fuel Oil 100 cst,0
2019-04,Low-Sulfur Fuel Oil 180 cst,38
2019-04,Low-Sulfur Fuel Oil 380 cst,16
2019-04,Low-Sulfur Fuel Oil 500 cst,0
2019-04,Ultra Low-Sulfur Fuel Oil,0
2019-04,Others,64.484
2019-05,Marine Gas Oil,75.927
2019-05,Marine Diesel Oil,0
2019-05,Marine Fuel Oil 180 cst,19.614
2019-05,Marine Fuel Oil 380 cst,2797.446
2019-05,Marine Fuel Oil 500 cst +,759.08
2019-05,Low-Sulfur Marine Gas Oil,212
2019-05,Low-Sulfur Fuel Oil 100 cst,0
2019-05,Low-Sulfur Fuel Oil 180 cst,40
2019-05,Low-Sulfur Fuel Oil 380 cst,20
2019-05,Low-Sulfur Fuel Oil 500 cst,0
2019-05,Ultra Low-Sulfur Fuel Oil,0
2019-05,Others,82.776
2019-06,Marine Gas Oil,54.875
2019-06,Marine Diesel Oil,0
2019-06,Marine Fuel Oil 180 cst,30.129
2019-06,Marine Fuel Oil 380 cst,2780.698
2019-06,Marine Fuel Oil 500 cst +,717.127
2019-06,Low-Sulfur Marine Gas Oil,231
2019-06,Low-Sulfur Fuel Oil 100 cst,0
2019-06,Low-Sulfur Fuel Oil 180 cst,44
2019-06,Low-Sulfur Fuel Oil 380 cst,25
2019-06,Low-Sulfur Fuel Oil 500 cst,0
2019-06,Ultra Low-Sulfur Fuel Oil,0
2019-06,Others,37.864
2019-07,Marine Gas Oil,51.438
2019-07,Marine Diesel Oil,0
2019-07,Marine Fuel Oil 180 cst,24.02
2019-07,Marine Fuel Oil 380 cst,2778.154
2019-07,Marine Fuel Oil 500 cst +,688.49
2019-07,Low-Sulfur Marine Gas Oil,217
2019-07,Low-Sulfur Fuel Oil 100 cst,0
2019-07,Low-Sulfur Fuel Oil 180 cst,42
2019-07,Low-Sulfur Fuel Oil 380 cst,22
2019-07,Low-Sulfur Fuel Oil 500 cst,0
2019-07,Ultra Low-Sulfur Fuel Oil,0
2019-07,Others,55.083
2019-08,Marine Gas Oil,61.834
2019-08,Marine Diesel Oil,0
2019-08,Marine Fuel Oil 180 cst,26.712
2019-08,Marine Fuel Oil 380 cst,2711.837
2019-08,Marine Fuel Oil 500 cst +,510.042
2019-08,Low-Sulfur Marine Gas Oil,218
2019-08,Low-Sulfur Fuel Oil 100 cst,0
2019-08,Low-Sulfur Fuel Oil 180 cst,42
2019-08,Low-Sulfur Fuel Oil 380 cst,36
2019-08,Low-Sulfur Fuel Oil 500 cst,0
2019-08,Ultra Low-Sulfur Fuel Oil,0
2019-08,Others,62.082
2019-09,Marine Gas Oil,62.048
2019-09,Marine Diesel Oil,0
2019-09,Marine Fuel Oil 180 cst,19.754
2019-09,Marine Fuel Oil 380 cst,2689.568
2019-09,Marine Fuel Oil 500 cst +,612.869
2019-09,Low-Sulfur Marine Gas Oil,284
2019-09,Low-Sulfur Fuel Oil 100 cst,0
2019-09,Low-Sulfur Fuel Oil 180 cst,71
2019-09,Low-Sulfur Fuel Oil 380 cst,102
2019-09,Low-Sulfur Fuel Oil 500 cst,0
2019-09,Ultra Low-Sulfur Fuel Oil,0
2019-09,Others,56.337
2019-10,Marine Gas Oil,51.32
2019-10,Marine Diesel Oil,0
2019-10,Marine Fuel Oil 180 cst,17.605
2019-10,Marine Fuel Oil 380 cst,2255.701
2019-10,Marine Fuel Oil 500 cst +,503.015
2019-10,Low-Sulfur Marine Gas Oil,294
2019-10,Low-Sulfur Fuel Oil 100 cst,0
2019-10,Low-Sulfur Fuel Oil 180 cst,111
2019-10,Low-Sulfur Fuel Oil 380 cst,459
2019-10,Low-Sulfur Fuel Oil 500 cst,0
2019-10,Ultra Low-Sulfur Fuel Oil,0
2019-10,Others,76.219
2019-11,Marine Gas Oil,56.171
2019-11,Marine Diesel Oil,0
2019-11,Marine Fuel Oil 180 cst,20.679
2019-11,Marine Fuel Oil 380 cst,1523.716
2019-11,Marine Fuel Oil 500 cst +,345.092
2019-11,Low-Sulfur Marine Gas Oil,374
2019-11,Low-Sulfur Fuel Oil 100 cst,0
2019-11,Low-Sulfur Fuel Oil 180 cst,352
2019-11,Low-Sulfur Fuel Oil 380 cst,1293
2019-11,Low-Sulfur Fuel Oil 500 cst,0
2019-11,Ultra Low-Sulfur Fuel Oil,0
2019-11,Others,110.122
2019-12,Marine Gas Oil,89.481
2019-12,Marine Diesel Oil,0
2019-12,Marine Fuel Oil 180 cst,4.734
2019-12,Marine Fuel Oil 380 cst,1163.961
2019-12,Marine Fuel Oil 500 cst +,102.929
2019-12,Low-Sulfur Marine Gas Oil,407
2019-12,Low-Sulfur Fuel Oil 100 cst,0
2019-12,Low-Sulfur Fuel Oil 180 cst,378
2019-12,Low-Sulfur Fuel Oil 380 cst,2252
2019-12,Low-Sulfur Fuel Oil 500 cst,0
2019-12,Ultra Low-Sulfur Fuel Oil,0
2019-12,Others,66.946
2020-01,Marine Gas Oil,108.504
2020-01,Marine Diesel Oil,0
2020-01,Marine Fuel Oil 180 cst,0.699
2020-01,Marine Fuel Oil 380 cst,632.271
2020-01,Marine Fuel Oil 500 cst +,131.357
2020-01,Low-Sulfur Marine Gas Oil,445.89
2020-01,Low-Sulfur Fuel Oil 100 cst,681.732
2020-01,Low-Sulfur Fuel Oil 180 cst,210.996
2020-01,Low-Sulfur Fuel Oil 380 cst,2218.295
2020-01,Low-Sulfur Fuel Oil 500 cst,0
2020-01,Ultra Low-Sulfur Fuel Oil,77.504
2020-01,Others,7.418
2020-02,Marine Gas Oil,86.44
2020-02,Marine Diesel Oil,0
2020-02,Marine Fuel Oil 180 cst,0
2020-02,Marine Fuel Oil 380 cst,522.158
2020-02,Marine Fuel Oil 500 cst +,97.705
2020-02,Low-Sulfur Marine Gas Oil,400.248
2020-02,Low-Sulfur Fuel Oil 100 cst,716.232
2020-02,Low-Sulfur Fuel Oil 180 cst,150.295
2020-02,Low-Sulfur Fuel Oil 380 cst,1845.428
2020-02,Low-Sulfur Fuel Oil 500 cst,0
2020-02,Ultra Low-Sulfur Fuel Oil,59.761
2020-02,Others,1.443
2020-03,Marine Gas Oil,52.116
2020-03,Marine Diesel Oil,0.199
2020-03,Marine Fuel Oil 180 cst,0
2020-03,Marine Fuel Oil 380 cst,653.311
2020-03,Marine Fuel Oil 500 cst +,85.109
2020-03,Low-Sulfur Marine Gas Oil,407.946
2020-03,Low-Sulfur Fuel Oil 100 cst,849.29
2020-03,Low-Sulfur Fuel Oil 180 cst,77.734
2020-03,Low-Sulfur Fuel Oil 380 cst,2074.548
2020-03,Low-Sulfur Fuel Oil 500 cst,0
2020-03,Ultra Low-Sulfur Fuel Oil,78.613
2020-03,Others,43.418
2020-04,Marine Gas Oil,48.425
2020-04,Marine Diesel Oil,0
2020-04,Marine Fuel Oil 180 cst,0
2020-04,Marine Fuel Oil 380 cst,692.84
2020-04,Marine Fuel Oil 500 cst +,78.404
2020-04,Low-Sulfur Marine Gas Oil,372.562
2020-04,Low-Sulfur Fuel Oil 100 cst,597.761
2020-04,Low-Sulfur Fuel Oil 180 cst,111.099
2020-04,Low-Sulfur Fuel Oil 380 cst,2145.895
2020-04,Low-Sulfur Fuel Oil 500 cst,0
2020-04,Ultra Low-Sulfur Fuel Oil,66.686
2020-04,Others,0
2020-05,Marine Gas Oil,72.115
2020-05,Marine Diesel Oil,0
2020-05,Marine Fuel Oil 180 cst,0
2020-05,Marine Fuel Oil 380 cst,685.169
2020-05,Marine Fuel Oil 500 cst +,100.094
2020-05,Low-Sulfur Marine Gas Oil,351.405
2020-05,Low-Sulfur Fuel Oil 100 cst,657.185
2020-05,Low-Sulfur Fuel Oil 180 cst,76.593
2020-05,Low-Sulfur Fuel Oil 380 cst,1922.496
2020-05,Low-Sulfur Fuel Oil 500 cst,0
2020-05,Ultra Low-Sulfur Fuel Oil,58.445
2020-05,Others,1.494
2020-06,Marine Gas Oil,56.226
2020-06,Marine Diesel Oil,0
2020-06,Marine Fuel Oil 180 cst,0
2020-06,Marine Fuel Oil 380 cst,744.719
2020-06,Marine Fuel Oil 500 cst +,58.832
2020-06,Low-Sulfur Marine Gas Oil,254.176
2020-06,Low-Sulfur Fuel Oil 100 cst,673.282
2020-06,Low-Sulfur Fuel Oil 180 cst,48.092
2020-06,Low-Sulfur Fuel Oil 380 cst,1930.412
2020-06,Low-Sulfur Fuel Oil 500 cst,0
2020-06,Ultra Low-Sulfur Fuel Oil,59.757
2020-06,Others,3.528
2020-07,Marine Gas Oil,30.784
2020-07,Marine Diesel Oil,0
2020-07,Marine Fuel Oil 180 cst,0
2020-07,Marine Fuel Oil 380 cst,928.278
2020-07,Marine Fuel Oil 500 cst +,59.932
2020-07,Low-Sulfur Marine Gas Oil,245.784
2020-07,Low-Sulfur Fuel Oil 100 cst,603.862
2020-07,Low-Sulfur Fuel Oil 180 cst,12.488
2020-07,Low-Sulfur Fuel Oil 380 cst,2276.165
2020-07,Low-Sulfur Fuel Oil 500 cst,0
2020-07,Ultra Low-Sulfur Fuel Oil,0
2020-07,Others,0.378
2020-08,Marine Gas Oil,27.372
2020-08,Marine Diesel Oil,0
2020-08,Marine Fuel Oil 180 cst,0
2020-08,Marine Fuel Oil 380 cst,971.697
2020-08,Marine Fuel Oil 500 cst +,55.013
2020-08,Low-Sulfur Marine Gas Oil,273.241
2020-08,Low-Sulfur Fuel Oil 100 cst,599.918
2020-08,Low-Sulfur Fuel Oil 180 cst,11.911
2020-08,Low-Sulfur Fuel Oil 380 cst,2228.106
2020-08,Low-Sulfur Fuel Oil 500 cst,0
2020-08,Ultra Low-Sulfur Fuel Oil,0
2020-08,Others,1.646
2020-09,Marine Gas Oil,25.028675
2020-09,Marine Diesel Oil,0
2020-09,Marine Fuel Oil 180 cst,0
2020-09,Marine Fuel Oil 380 cst,875.966079
2020-09,Marine Fuel Oil 500 cst +,57.858613
2020-09,Low-Sulfur Marine Gas Oil,362.820124
2020-09,Low-Sulfur Fuel Oil 100 cst,593.794011
2020-09,Low-Sulfur Fuel Oil 180 cst,16.332811
2020-09,Low-Sulfur Fuel Oil 380 cst,2285.774165
2020-09,Low-Sulfur Fuel Oil 500 cst,0
2020-09,Ultra Low-Sulfur Fuel Oil,0
2020-09,Others,0
2020-10,Marine Gas Oil,33.194
2020-10,Marine Diesel Oil,0
2020-10,Marine Fuel Oil 180 cst,0
2020-10,Marine Fuel Oil 380 cst,1005.834
2020-10,Marine Fuel Oil 500 cst +,78.625
2020-10,Low-Sulfur Marine Gas Oil,328.441
2020-10,Low-Sulfur Fuel Oil 100 cst,462.225
2020-10,Low-Sulfur Fuel Oil 180 cst,10.54
2020-10,Low-Sulfur Fuel Oil 380 cst,2233.503
2020-10,Low-Sulfur Fuel Oil 500 cst,0
2020-10,Ultra Low-Sulfur Fuel Oil,0
2020-10,Others,0
2020-11,Marine Gas Oil,50.718
2020-11,Marine Diesel Oil,0
2020-11,Marine Fuel Oil 180 cst,0
2020-11,Marine Fuel Oil 380 cst,995.141
2020-11,Marine Fuel Oil 500 cst +,64.088
2020-11,Low-Sulfur Marine Gas Oil,324.513
2020-11,Low-Sulfur Fuel Oil 100 cst,597.895
2020-11,Low-Sulfur Fuel Oil 180 cst,185.945
2020-11,Low-Sulfur Fuel Oil 380 cst,2044.247
2020-11,Low-Sulfur Fuel Oil 500 cst,0
2020-11,Ultra Low-Sulfur Fuel Oil,0
2020-11,Others,0
2020-12,Marine Gas Oil,42.025
2020-12,Marine Diesel Oil,0
2020-12,Marine Fuel Oil 180 cst,0
2020-12,Marine Fuel Oil 380 cst,943.259
2020-12,Marine Fuel Oil 500 cst +,75.603
2020-12,Low-Sulfur Marine Gas Oil,295.144
2020-12,Low-Sulfur Fuel Oil 100 cst,608.651
2020-12,Low-Sulfur Fuel Oil 180 cst,220.112
2020-12,Low-Sulfur Fuel Oil 380 cst,2104.83
2020-12,Low-Sulfur Fuel Oil 500 cst,0
2020-12,Ultra Low-Sulfur Fuel Oil,0
2020-12,Others,0
